state,district,financial_year,region,state_category,person_days_lakhs,expenditure_lakhs,avg_wage_rate,households_demanded,households_offered,households_availed,works_completed,rainfall_mm,crop_season_index,rural_population_lakhs,poverty_rate_pct,pmkisan_beneficiaries,pmkisan_amount_lakhs,pmay_houses_sanctioned,pmay_houses_completed,pmay_expenditure_lakhs,budget_allocated_lakhs
Himachal Pradesh,Himachal Pradesh_District_2,2023-24,Region_2,mid,7.53,2079.55,288,,714.0,645.0,8.0,867.29,0.62,8.57,23.14,266003.0,15693.62,2237.0,2125.0,2762.45,2436.22
Himachal Pradesh,Himachal Pradesh_District_3,2014-15,Region_3,mid,13.6,2218.06,162,1359.0,1227.0,1185.0,13.0,1191.3,0.04,14.3,31.99,461550.0,28231.16,2850.0,1425.0,2044.95,2466.65
Himachal Pradesh,Himachal Pradesh_District_3,2015-16,Region_3,mid,15.25,2863.46,176,1524.0,1482.0,1343.0,,851.45,0.6,14.3,31.69,407410.0,24930.47,4565.0,2510.0,3042.95,3341.23
Himachal Pradesh,Himachal Pradesh_District_3,2016-17,Region_3,mid,14.13,2496.1,190,1412.0,1360.0,1158.0,16.0,990.2,0.8,14.3,31.39,555225.0,32744.48,3739.0,2243.0,3060.95,2978.2
Himachal Pradesh,Himachal Pradesh_District_3,2017-18,Region_3,mid,14.39,3049.83,204,1439.0,1396.0,1215.0,13.0,915.85,0.34,14.3,31.09,,31129.02,4709.0,3060.0,4356.05,3403.31
Himachal Pradesh,Himachal Pradesh_District_3,2018-19,Region_3,mid,13.92,3054.15,218,1392.0,1264.0,1126.0,12.0,1231.77,0.31,14.3,30.79,569317.0,33511.0,1903.0,1332.0,1905.84,3445.33
Himachal Pradesh,Himachal Pradesh_District_3,2019-20,Region_3,mid,14.92,3801.74,232,1491.0,1387.0,1232.0,,948.39,0.14,14.3,30.49,329033.0,19713.22,4278.0,,4796.27,4210.27
Himachal Pradesh,Himachal Pradesh_District_3,2020-21,Region_3,mid,22.01,5593.84,246,2201.0,2043.0,1818.0,22.0,1129.72,0.47,14.3,30.19,539159.0,32188.47,1589.0,1271.0,1708.59,6189.18
Himachal Pradesh,Himachal Pradesh_District_3,2021-22,Region_3,mid,15.44,3690.24,260,1544.0,1379.0,1320.0,14.0,1019.55,0.3,14.3,29.89,562965.0,34060.07,2147.0,1824.0,2326.51,4254.12
Himachal Pradesh,Himachal Pradesh_District_3,2022-23,Region_3,mid,14.92,3818.01,274,1491.0,1380.0,1198.0,15.0,1226.25,0.57,14.3,29.59,291276.0,17516.97,2847.0,,3107.33,4403.74
Himachal Pradesh,Himachal Pradesh_District_3,2023-24,Region_3,mid,15.97,4711.26,288,1596.0,1466.0,1383.0,16.0,1072.02,0.26,14.3,29.29,549913.0,33580.12,,3581.0,5276.71,5599.21
Himachal Pradesh,Himachal Pradesh_District_4,2014-15,Region_4,mid,15.4,2270.19,162,,1362.0,1265.0,17.0,1083.28,0.72,11.69,15.16,422414.0,25733.98,1257.0,628.0,823.32,2626.92
Himachal Pradesh,Himachal Pradesh_District_4,2015-16,Region_4,mid,15.7,2657.16,176,1570.0,1396.0,1244.0,18.0,1014.88,0.94,11.69,14.86,446287.0,26257.56,1962.0,1079.0,1421.7,3181.57
Himachal Pradesh,Himachal Pradesh_District_4,2016-17,Region_4,mid,16.0,2852.03,190,1599.0,1449.0,1412.0,13.0,907.55,0.78,11.69,14.56,418672.0,24810.03,2785.0,1671.0,2389.68,3290.89
Himachal Pradesh,Himachal Pradesh_District_4,2017-18,Region_4,mid,16.3,3533.08,204,1629.0,1449.0,1300.0,18.0,1026.12,0.02,11.69,14.26,242750.0,14573.42,4641.0,3016.0,4419.95,4135.98
Himachal Pradesh,Himachal Pradesh_District_4,2018-19,Region_4,mid,18.25,3971.39,218,1825.0,,1655.0,17.0,748.6,0.66,11.69,13.96,309926.0,18771.24,3588.0,2511.0,3399.79,4420.32
Himachal Pradesh,Himachal Pradesh_District_4,2019-20,Region_4,mid,16.05,3374.88,232,1604.0,1379.0,1274.0,14.0,1204.62,0.26,11.69,13.66,,25159.08,3694.0,2770.0,4074.89,3614.92
Himachal Pradesh,Himachal Pradesh_District_4,2020-21,Region_4,mid,24.92,6157.58,246,2492.0,2200.0,1909.0,28.0,1160.82,0.51,11.69,13.36,395481.0,23755.93,4844.0,3875.0,5637.65,6629.98
Himachal Pradesh,Himachal Pradesh_District_4,2021-22,Region_4,mid,19.23,4987.07,260,,,1604.0,18.0,858.94,0.85,11.69,13.06,382489.0,23358.07,4546.0,3864.0,5255.64,5690.28
Himachal Pradesh,Himachal Pradesh_District_4,2022-23,Region_4,mid,17.78,5258.19,274,1778.0,1703.0,1449.0,16.0,1107.71,0.96,11.69,12.76,328027.0,19821.69,1880.0,1692.0,2194.64,5836.75
Himachal Pradesh,Himachal Pradesh_District_4,2023-24,Region_4,mid,18.08,5141.13,288,1807.0,1568.0,1334.0,,1069.39,0.06,11.69,12.46,453135.0,27682.92,2880.0,2736.0,3813.74,6011.98
Himachal Pradesh,Himachal Pradesh_District_5,2014-15,Region_1,mid,10.34,1812.05,162,1033.0,967.0,926.0,,827.85,0.41,21.06,37.16,422032.0,24983.79,4672.0,2336.0,2826.41,2064.66
Himachal Pradesh,Himachal Pradesh_District_5,2015-16,Region_1,mid,9.1,1579.32,176,910.0,820.0,704.0,,1260.44,0.26,21.06,36.86,447628.0,26378.44,885.0,486.0,684.77,1685.34
Himachal Pradesh,Himachal Pradesh_District_5,2016-17,Region_1,mid,10.74,2207.9,190,1073.0,978.0,953.0,9.0,843.38,0.46,21.06,36.56,434020.0,26135.24,1979.0,1187.0,1628.23,2475.16
Himachal Pradesh,Himachal Pradesh_District_5,2017-18,Region_1,mid,9.95,2171.32,204,994.0,,795.0,9.0,1063.4,0.76,21.06,36.26,704863.0,41530.75,2882.0,1873.0,2516.49,2596.99
Himachal Pradesh,Himachal Pradesh_District_5,2018-19,Region_1,mid,10.13,2333.02,218,1012.0,929.0,832.0,9.0,1006.5,0.63,21.06,35.96,575677.0,33877.38,3787.0,2650.0,3665.65,2543.69
Himachal Pradesh,Himachal Pradesh_District_5,2019-20,Region_1,mid,11.34,2530.21,232,1133.0,998.0,944.0,12.0,756.56,0.26,21.06,35.66,684624.0,41544.32,2145.0,1608.0,1964.24,2886.3
Himachal Pradesh,Himachal Pradesh_District_5,2020-21,Region_1,mid,16.73,4256.68,246,1673.0,1542.0,1474.0,18.0,874.79,0.18,21.06,35.36,,26771.88,4418.0,3534.0,4669.11,4798.26
Himachal Pradesh,Himachal Pradesh_District_5,2021-22,Region_1,mid,10.14,2663.74,260,1013.0,895.0,857.0,8.0,1244.86,0.02,21.06,35.06,572667.0,33803.49,3145.0,2673.0,3962.97,2866.11
Himachal Pradesh,Himachal Pradesh_District_5,2022-23,Region_1,mid,10.31,3093.48,274,1031.0,883.0,840.0,9.0,1308.56,0.94,21.06,34.76,485863.0,28792.99,4657.0,4191.0,6046.81,3392.81
Himachal Pradesh,Himachal Pradesh_District_5,2023-24,Region_1,mid,11.03,2926.9,288,1103.0,983.0,,13.0,903.69,0.1,21.06,34.46,617216.0,37493.23,,4389.0,5279.48,3200.1
Himachal Pradesh,Himachal Pradesh_District_6,2014-15,Region_2,mid,13.2,2223.71,162,1320.0,1255.0,,13.0,1093.81,0.51,19.18,17.09,,26989.87,3459.0,1729.0,2449.82,2359.91
Himachal Pradesh,Himachal Pradesh_District_6,2015-16,Region_2,mid,14.81,2783.5,176,,1395.0,1342.0,,467.63,0.69,19.18,16.79,493558.0,29543.92,2854.0,1569.0,2001.49,3081.85
Himachal Pradesh,Himachal Pradesh_District_6,2016-17,Region_2,mid,15.09,3145.26,190,1508.0,1392.0,1270.0,17.0,839.05,0.9,19.18,16.49,437345.0,26286.54,4122.0,,3263.55,3649.9
Himachal Pradesh,Himachal Pradesh_District_6,2017-18,Region_2,mid,13.97,2714.48,204,1397.0,1231.0,1104.0,13.0,1060.07,0.94,19.18,16.19,426113.0,25291.98,4429.0,2878.0,3942.79,2959.25
Himachal Pradesh,Himachal Pradesh_District_6,2018-19,Region_2,mid,15.65,3592.92,218,1565.0,1451.0,1362.0,14.0,874.71,0.0,19.18,15.89,463871.0,27557.92,876.0,613.0,822.22,3991.5
Himachal Pradesh,Himachal Pradesh_District_6,2019-20,Region_2,mid,13.76,3419.5,232,1375.0,1290.0,,16.0,1249.82,0.13,19.18,15.59,744246.0,43931.53,3268.0,2451.0,3541.96,3679.18
Himachal Pradesh,Himachal Pradesh_District_6,2020-21,Region_2,mid,23.51,6320.3,246,2350.0,2235.0,1917.0,26.0,823.15,0.75,19.18,15.29,448586.0,26761.47,1933.0,1546.0,1981.53,6929.03
Himachal Pradesh,Himachal Pradesh_District_6,2021-22,Region_2,mid,16.49,4087.5,260,1649.0,1573.0,1355.0,17.0,807.19,0.1,19.18,14.99,714507.0,42148.99,3356.0,2852.0,3860.14,4495.39
Himachal Pradesh,Himachal Pradesh_District_6,2022-23,Region_2,mid,16.77,4447.12,274,1677.0,1581.0,1538.0,,762.49,0.83,19.18,14.69,669916.0,40929.1,940.0,846.0,1149.51,4676.92
Himachal Pradesh,Himachal Pradesh_District_6,2023-24,Region_2,mid,14.72,4060.02,288,1472.0,1314.0,1234.0,16.0,1219.9,0.94,19.18,14.39,536931.0,32429.15,4803.0,4562.0,6688.21,4690.11
Himachal Pradesh,Himachal Pradesh_District_7,2014-15,Region_3,mid,14.8,2399.21,162,1480.0,1259.0,1075.0,16.0,1001.92,0.63,23.23,37.63,722197.0,43784.13,4773.0,2386.0,3187.12,2551.0
Himachal Pradesh,Himachal Pradesh_District_7,2015-16,Region_3,mid,14.34,2321.2,176,1433.0,1333.0,,15.0,1269.64,0.54,23.23,37.33,627526.0,37115.19,1562.0,859.0,1206.97,2603.75
Himachal Pradesh,Himachal Pradesh_District_7,2016-17,Region_3,mid,15.38,3213.72,190,1537.0,1368.0,1290.0,13.0,1185.13,0.17,23.23,37.03,809367.0,48427.7,3223.0,1933.0,2457.36,3784.95
Himachal Pradesh,Himachal Pradesh_District_7,2017-18,Region_3,mid,15.67,3469.63,204,1566.0,1343.0,1191.0,16.0,902.68,0.23,23.23,36.73,863267.0,51955.6,1472.0,956.0,1393.57,3953.38
Himachal Pradesh,Himachal Pradesh_District_7,2018-19,Region_3,mid,15.15,3422.89,218,,1430.0,1382.0,17.0,1375.22,0.61,23.23,36.43,746782.0,43968.43,3872.0,2710.0,4044.64,3750.93
Himachal Pradesh,Himachal Pradesh_District_7,2019-20,Region_3,mid,16.24,3969.67,232,1623.0,1514.0,1468.0,16.0,1132.37,0.2,23.23,36.13,711549.0,41904.39,4550.0,3412.0,4362.87,4750.75
Himachal Pradesh,Himachal Pradesh_District_7,2020-21,Region_3,mid,23.96,6083.35,246,,2172.0,1945.0,24.0,979.09,0.65,23.23,35.83,909638.0,55586.78,1976.0,1580.0,2218.4,7046.27
Himachal Pradesh,Himachal Pradesh_District_7,2021-22,Region_3,mid,18.49,4435.5,260,1849.0,1701.0,1614.0,16.0,664.76,0.76,23.23,35.53,626249.0,37129.75,,3817.0,5563.5,4769.85
Himachal Pradesh,Himachal Pradesh_District_7,2022-23,Region_3,mid,16.24,4443.95,274,,1480.0,1427.0,17.0,1284.16,0.5,23.23,35.23,574019.0,33904.9,4700.0,4230.0,5270.65,5155.48
Himachal Pradesh,Himachal Pradesh_District_7,2023-24,Region_3,mid,19.12,5109.65,288,,1817.0,1758.0,16.0,792.38,0.41,23.23,34.93,495667.0,30156.2,2754.0,2616.0,3668.58,5703.51
Himachal Pradesh,Himachal Pradesh_District_8,2014-15,Region_4,mid,8.3,1438.12,162,830.0,804.0,777.0,8.0,1079.8,1.0,19.07,18.7,503049.0,30010.5,,1718.0,2428.55,1544.82
Himachal Pradesh,Himachal Pradesh_District_8,2015-16,Region_4,mid,8.04,1303.7,176,803.0,745.0,684.0,8.0,1350.68,0.21,19.07,18.4,,34483.79,4981.0,2739.0,4093.12,1471.43
Himachal Pradesh,Himachal Pradesh_District_8,2016-17,Region_4,mid,8.62,1610.84,190,862.0,791.0,,7.0,907.1,0.77,19.07,18.1,589014.0,35625.0,4868.0,2920.0,4151.97,1823.82
Himachal Pradesh,Himachal Pradesh_District_8,2017-18,Region_4,mid,8.34,1871.39,204,834.0,805.0,,8.0,1477.47,0.41,19.07,17.8,681475.0,41169.61,2376.0,1544.0,2002.16,2140.97
Himachal Pradesh,Himachal Pradesh_District_8,2018-19,Region_4,mid,8.5,1783.95,218,849.0,792.0,,8.0,1224.15,0.63,19.07,17.5,,33531.55,3567.0,2496.0,3742.15,2089.48
Himachal Pradesh,Himachal Pradesh_District_8,2019-20,Region_4,mid,9.1,2099.1,232,910.0,800.0,751.0,7.0,928.11,0.68,19.07,17.2,719841.0,42938.21,2299.0,1724.0,2180.54,2355.72
Himachal Pradesh,Himachal Pradesh_District_8,2020-21,Region_4,mid,12.76,3215.02,246,1276.0,1146.0,,14.0,1216.38,0.08,19.07,16.9,386016.0,23360.98,2377.0,1901.0,2690.5,3620.52
Himachal Pradesh,Himachal Pradesh_District_8,2021-22,Region_4,mid,10.37,2955.16,260,1036.0,892.0,776.0,10.0,788.57,0.7,19.07,16.6,,44139.78,3058.0,2599.0,3525.36,3249.27
Himachal Pradesh,Himachal Pradesh_District_8,2022-23,Region_4,mid,9.1,2350.08,274,910.0,883.0,763.0,9.0,1544.56,0.72,19.07,16.3,719401.0,42445.85,629.0,566.0,735.77,2746.05
Himachal Pradesh,Himachal Pradesh_District_8,2023-24,Region_4,mid,9.74,2986.93,288,974.0,878.0,859.0,9.0,1010.17,0.13,19.07,16.0,688688.0,41074.69,1482.0,1407.0,1830.51,3222.6
Himachal Pradesh,Himachal Pradesh_District_9,2014-15,Region_1,mid,9.12,1612.04,162,911.0,816.0,708.0,8.0,985.36,0.48,8.67,27.26,310602.0,18497.21,2225.0,1112.0,1597.54,1755.64
Himachal Pradesh,Himachal Pradesh_District_9,2015-16,Region_1,mid,9.29,1492.65,176,929.0,810.0,710.0,9.0,900.96,0.4,8.67,26.96,315752.0,18834.87,2212.0,1216.0,1569.01,1639.04
Himachal Pradesh,Himachal Pradesh_District_9,2016-17,Region_1,mid,9.47,1769.36,190,946.0,884.0,818.0,8.0,1172.54,0.79,8.67,26.66,,11700.72,758.0,454.0,648.96,1999.23
Himachal Pradesh,Himachal Pradesh_District_9,2017-18,Region_1,mid,9.65,1885.27,204,964.0,920.0,,8.0,1055.45,0.46,8.67,26.36,265958.0,16241.71,2364.0,1536.0,2080.69,2107.16
Himachal Pradesh,Himachal Pradesh_District_9,2018-19,Region_1,mid,9.82,2140.02,218,,929.0,806.0,10.0,924.14,0.33,8.67,26.06,288219.0,17212.06,2971.0,2079.0,2938.09,2396.32
Himachal Pradesh,Himachal Pradesh_District_9,2019-20,Region_1,mid,11.0,2717.43,232,1099.0,1075.0,944.0,12.0,720.47,0.36,8.67,25.76,267972.0,16044.83,4519.0,3389.0,4992.34,2964.44
Himachal Pradesh,Himachal Pradesh_District_9,2020-21,Region_1,mid,14.75,3475.52,246,1475.0,1438.0,1262.0,15.0,993.82,0.75,8.67,25.46,,14826.82,976.0,780.0,996.17,3736.35
Himachal Pradesh,Himachal Pradesh_District_9,2021-22,Region_1,mid,9.83,2657.73,260,983.0,937.0,881.0,8.0,1236.85,0.17,8.67,25.16,343082.0,20328.45,2077.0,1765.0,2492.29,2846.61
Himachal Pradesh,Himachal Pradesh_District_9,2022-23,Region_1,mid,10.53,2979.71,274,1052.0,1011.0,987.0,,928.46,0.56,8.67,24.86,194712.0,11795.22,1346.0,1211.0,1663.98,3366.76
Himachal Pradesh,Himachal Pradesh_District_9,2023-24,Region_1,mid,10.7,3174.4,288,1070.0,1027.0,909.0,10.0,1160.38,0.76,8.67,24.56,231777.0,13805.79,591.0,561.0,774.08,3796.19
Himachal Pradesh,Himachal Pradesh_District_10,2014-15,Region_2,mid,7.76,1215.65,162,776.0,659.0,586.0,6.0,1120.19,0.45,22.9,22.13,741426.0,44112.01,662.0,331.0,449.96,1435.93
Himachal Pradesh,Himachal Pradesh_District_10,2015-16,Region_2,mid,7.91,1358.04,176,791.0,690.0,621.0,7.0,1085.89,0.42,22.9,21.83,913799.0,53798.2,1574.0,865.0,1055.81,1600.6
Himachal Pradesh,Himachal Pradesh_District_10,2016-17,Region_2,mid,8.06,1662.99,190,806.0,687.0,602.0,8.0,1128.36,0.92,22.9,21.53,726131.0,43907.1,3089.0,1853.0,2546.59,1978.76
Himachal Pradesh,Himachal Pradesh_District_10,2017-18,Region_2,mid,8.21,1520.58,204,821.0,742.0,679.0,7.0,1197.91,0.2,22.9,21.23,480763.0,28813.82,4890.0,3178.0,3882.45,1782.89
Himachal Pradesh,Himachal Pradesh_District_10,2018-19,Region_2,mid,9.2,1944.85,218,919.0,885.0,864.0,8.0,623.18,0.39,22.9,20.93,751425.0,45187.24,846.0,592.0,717.71,2267.71
Himachal Pradesh,Himachal Pradesh_District_10,2019-20,Region_2,mid,8.09,1804.01,232,808.0,790.0,680.0,7.0,1256.16,0.14,22.9,20.63,850531.0,50858.35,3129.0,2346.0,2849.25,2143.25
Himachal Pradesh,Himachal Pradesh_District_10,2020-21,Region_2,mid,13.82,3397.24,246,1381.0,1320.0,1167.0,11.0,897.39,0.81,22.9,20.33,645832.0,39496.48,549.0,439.0,593.18,3908.2
Himachal Pradesh,Himachal Pradesh_District_10,2021-22,Region_2,mid,8.81,2403.98,260,881.0,757.0,688.0,7.0,914.3,0.71,22.9,20.03,741994.0,43766.42,717.0,609.0,786.71,2862.72
Himachal Pradesh,Himachal Pradesh_District_10,2022-23,Region_2,mid,8.51,2474.59,274,851.0,824.0,739.0,9.0,1218.07,0.2,22.9,19.73,791380.0,47554.51,4795.0,4315.0,6404.85,2931.5
Himachal Pradesh,Himachal Pradesh_District_10,2023-24,Region_2,mid,9.11,2470.64,288,911.0,881.0,794.0,10.0,1155.71,0.49,22.9,19.43,772724.0,46849.99,618.0,587.0,780.12,2911.8
Himachal Pradesh,Himachal Pradesh_District_11,2014-15,Region_3,mid,12.33,1819.55,162,,1102.0,1068.0,12.0,1096.74,0.99,23.9,17.72,913162.0,54372.04,3364.0,1682.0,2163.09,1940.86
Himachal Pradesh,Himachal Pradesh_District_11,2015-16,Region_3,mid,13.83,2275.89,176,1382.0,1208.0,1159.0,15.0,851.69,0.04,23.9,17.42,945355.0,55749.65,923.0,507.0,676.65,2591.7
Himachal Pradesh,Himachal Pradesh_District_11,2016-17,Region_3,mid,12.81,2515.67,190,1280.0,1102.0,1070.0,11.0,1097.97,0.81,23.9,17.12,902050.0,55038.74,2705.0,1623.0,2148.19,2746.4
Himachal Pradesh,Himachal Pradesh_District_11,2017-18,Region_3,mid,14.35,2750.16,204,1435.0,1335.0,1233.0,12.0,835.41,0.88,23.9,16.82,947848.0,57658.71,592.0,384.0,509.44,3035.75
Himachal Pradesh,Himachal Pradesh_District_11,2018-19,Region_3,mid,14.61,3291.76,218,1461.0,1272.0,1228.0,12.0,873.48,0.46,23.9,16.52,947978.0,57731.05,4278.0,2994.0,3958.56,3709.97
Himachal Pradesh,Himachal Pradesh_District_11,2019-20,Region_3,mid,14.88,3787.78,232,1487.0,1270.0,,17.0,851.84,0.95,23.9,16.22,654535.0,39112.47,3340.0,2505.0,3687.81,4144.5
Himachal Pradesh,Himachal Pradesh_District_11,2020-21,Region_3,mid,19.95,4688.79,246,1995.0,1714.0,1637.0,19.0,1169.96,0.48,23.9,15.92,,39772.78,,2601.0,3326.18,5090.11
Himachal Pradesh,Himachal Pradesh_District_11,2021-22,Region_3,mid,15.4,3632.0,260,1539.0,1436.0,1374.0,16.0,882.83,0.32,23.9,15.62,702291.0,42247.68,617.0,524.0,772.22,4117.64
Himachal Pradesh,Himachal Pradesh_District_11,2022-23,Region_3,mid,14.24,3966.68,274,1423.0,1244.0,1123.0,15.0,1197.34,0.73,23.9,15.32,620247.0,37228.63,1646.0,1481.0,1809.05,4396.02
Himachal Pradesh,Himachal Pradesh_District_11,2023-24,Region_3,mid,15.92,4322.9,288,1592.0,1509.0,1413.0,15.0,744.86,0.92,23.9,15.02,942308.0,57405.59,3034.0,2882.0,3940.66,4719.16
Himachal Pradesh,Himachal Pradesh_District_12,2014-15,Region_4,mid,15.91,2417.62,162,1591.0,1509.0,1470.0,13.0,793.89,0.51,23.55,17.9,548265.0,32526.46,4833.0,2416.0,3403.95,2784.48
Himachal Pradesh,Himachal Pradesh_District_12,2015-16,Region_4,mid,14.75,2615.19,176,1474.0,1308.0,1138.0,16.0,1170.01,0.19,23.55,17.6,692738.0,41158.63,3347.0,1840.0,2323.62,2937.68
Himachal Pradesh,Himachal Pradesh_District_12,2016-17,Region_4,mid,16.53,3104.35,190,1653.0,1567.0,,15.0,845.84,0.31,23.55,17.3,504484.0,30779.51,535.0,321.0,455.94,3699.8
Himachal Pradesh,Himachal Pradesh_District_12,2017-18,Region_4,mid,14.54,2714.91,204,1454.0,1283.0,1142.0,14.0,1223.39,0.13,23.55,17.0,718431.0,43494.38,4554.0,2960.0,3964.74,3154.59
Himachal Pradesh,Himachal Pradesh_District_12,2018-19,Region_4,mid,17.15,3881.48,218,1714.0,1659.0,1601.0,15.0,846.08,0.21,23.55,16.7,581352.0,34565.86,1793.0,1255.0,1536.97,4153.19
Himachal Pradesh,Himachal Pradesh_District_12,2019-20,Region_4,mid,15.87,3319.25,232,1586.0,1357.0,1276.0,16.0,931.0,0.69,23.55,16.4,916349.0,54764.88,,1874.0,2286.88,3561.02
Himachal Pradesh,Himachal Pradesh_District_12,2020-21,Region_4,mid,23.41,5996.61,246,,2217.0,2083.0,25.0,1149.98,0.41,23.55,16.1,728586.0,44026.83,2867.0,2293.0,2893.37,6492.17
Himachal Pradesh,Himachal Pradesh_District_12,2021-22,Region_4,mid,18.07,4241.11,260,1806.0,1743.0,1542.0,14.0,854.58,0.57,23.55,15.8,670945.0,40764.9,2288.0,1944.0,2486.0,4799.81
Himachal Pradesh,Himachal Pradesh_District_12,2022-23,Region_4,mid,16.7,4765.76,274,1670.0,1420.0,1207.0,,1145.9,0.12,23.55,15.5,595476.0,35417.51,3795.0,3415.0,4693.83,5335.43
Himachal Pradesh,Himachal Pradesh_District_12,2023-24,Region_4,mid,16.98,4481.57,288,1698.0,1598.0,1384.0,16.0,1126.15,0.93,23.55,15.2,817764.0,49896.42,,4209.0,6141.82,4946.65
Uttarakhand,Uttarakhand_District_1,2014-15,Region_1,mid,12.24,2113.71,162,1224.0,1105.0,1066.0,10.0,983.91,0.82,27.16,16.92,564617.0,34231.08,3317.0,1658.0,2208.5,2487.39
Uttarakhand,Uttarakhand_District_1,2015-16,Region_1,mid,13.73,2331.71,176,,1316.0,1177.0,14.0,894.73,0.48,27.16,16.62,647816.0,38502.34,,1383.0,1790.13,2493.46
Uttarakhand,Uttarakhand_District_1,2016-17,Region_1,mid,13.99,2485.19,190,1399.0,1194.0,1019.0,13.0,753.14,0.19,27.16,16.32,622911.0,38001.2,1397.0,838.0,1022.18,2760.11
Uttarakhand,Uttarakhand_District_1,2017-18,Region_1,mid,12.96,2411.45,204,1295.0,1227.0,1131.0,10.0,1008.22,0.74,27.16,16.02,797492.0,46966.86,2094.0,1361.0,1781.53,2829.71
Uttarakhand,Uttarakhand_District_1,2018-19,Region_1,mid,13.19,3063.37,218,1319.0,1184.0,1017.0,12.0,921.46,0.74,27.16,15.72,699107.0,42392.73,1069.0,748.0,1022.32,3581.35
Uttarakhand,Uttarakhand_District_1,2019-20,Region_1,mid,13.43,3387.33,232,1342.0,1140.0,1021.0,12.0,1005.53,0.9,27.16,15.42,561338.0,34107.71,,2700.0,3667.75,3762.48
Uttarakhand,Uttarakhand_District_1,2020-21,Region_1,mid,21.8,5847.52,246,2179.0,1870.0,,23.0,829.14,0.08,27.16,15.12,1033189.0,60976.08,4866.0,3892.0,4704.07,6436.1
Uttarakhand,Uttarakhand_District_1,2021-22,Region_1,mid,15.29,3619.04,260,1529.0,1491.0,1406.0,,756.78,0.79,27.16,14.82,602016.0,36158.56,1940.0,1649.0,2113.15,4135.53
Uttarakhand,Uttarakhand_District_1,2022-23,Region_1,mid,14.14,3991.0,274,1413.0,1223.0,1171.0,16.0,930.9,0.31,27.16,14.52,837164.0,49602.09,2753.0,2477.0,3051.12,4647.5
Uttarakhand,Uttarakhand_District_1,2023-24,Region_1,mid,15.81,4381.31,288,1581.0,,1391.0,17.0,414.94,0.17,27.16,14.22,889378.0,52970.31,1057.0,1004.0,1445.08,5101.49
Uttarakhand,Uttarakhand_District_2,2014-15,Region_2,mid,8.08,1418.47,162,808.0,716.0,609.0,7.0,1094.24,0.79,24.16,39.29,952678.0,58034.03,726.0,363.0,490.26,1506.21
Uttarakhand,Uttarakhand_District_2,2015-16,Region_2,mid,8.24,1413.54,176,824.0,798.0,683.0,9.0,1175.86,0.65,24.16,38.99,676059.0,40187.48,2828.0,1555.0,2092.48,1558.17
Uttarakhand,Uttarakhand_District_2,2016-17,Region_2,mid,9.24,1788.75,190,923.0,,747.0,9.0,882.04,0.4,24.16,38.69,871535.0,52986.42,687.0,,580.6,2092.03
Uttarakhand,Uttarakhand_District_2,2017-18,Region_2,mid,8.56,1760.19,204,855.0,756.0,673.0,8.0,1045.0,0.84,24.16,38.39,556136.0,33195.34,,1206.0,1533.4,1975.96
Uttarakhand,Uttarakhand_District_2,2018-19,Region_2,mid,8.71,1805.77,218,871.0,756.0,735.0,9.0,1149.02,0.81,24.16,38.09,533651.0,32188.95,1293.0,905.0,1327.04,1963.1
Uttarakhand,Uttarakhand_District_2,2019-20,Region_2,mid,9.75,2126.97,232,975.0,899.0,870.0,8.0,759.55,0.35,24.16,37.79,522443.0,31412.52,1275.0,956.0,1356.09,2421.82
Uttarakhand,Uttarakhand_District_2,2020-21,Region_2,mid,14.39,3836.17,246,1439.0,1288.0,1222.0,13.0,799.3,0.44,24.16,37.49,828464.0,48776.37,1829.0,1463.0,1796.37,4287.62
Uttarakhand,Uttarakhand_District_2,2021-22,Region_2,mid,9.18,2319.56,260,918.0,897.0,790.0,10.0,1157.86,0.81,24.16,37.19,699288.0,41680.04,1415.0,,1670.81,2551.64
Uttarakhand,Uttarakhand_District_2,2022-23,Region_2,mid,9.34,2541.27,274,933.0,829.0,809.0,10.0,922.99,0.74,24.16,36.89,949879.0,56703.76,1871.0,,2225.28,2867.63
Uttarakhand,Uttarakhand_District_2,2023-24,Region_2,mid,10.44,3236.18,288,1044.0,950.0,843.0,9.0,845.0,0.78,24.16,36.59,819827.0,49322.55,2689.0,2554.0,3220.17,3822.96
Uttarakhand,Uttarakhand_District_3,2014-15,Region_3,mid,7.45,1259.63,162,,637.0,580.0,,553.21,0.97,14.18,28.25,307699.0,18436.01,1271.0,635.0,811.19,1418.41
Uttarakhand,Uttarakhand_District_3,2015-16,Region_3,mid,7.59,1385.82,176,759.0,,604.0,7.0,800.39,0.59,14.18,27.95,327280.0,19370.25,1167.0,641.0,869.52,1595.26
Uttarakhand,Uttarakhand_District_3,2016-17,Region_3,mid,7.04,1261.45,190,703.0,683.0,622.0,,995.67,0.33,14.18,27.65,344350.0,20469.16,4906.0,2943.0,3799.98,1509.55
Uttarakhand,Uttarakhand_District_3,2017-18,Region_3,mid,7.17,1383.4,204,716.0,,564.0,6.0,1063.2,0.75,14.18,27.35,481411.0,28584.0,4259.0,2768.0,4014.16,1511.82
Uttarakhand,Uttarakhand_District_3,2018-19,Region_3,mid,7.3,1548.31,218,729.0,661.0,629.0,6.0,1053.96,0.37,14.18,27.05,378579.0,22406.53,2295.0,1606.0,1968.88,1700.28
